Datetime,Language,Text,Label
07/09/2019,en,@spayrechaynge @PoliticsJOE_UK @InLimboBrexit @the3million @BritishInEurope @theSNP @TheGreenParty @LibDems @LDImmigrants @UKLabour quite the opposite Diane Abbot was outspoken in welcoming the tory immigration bill. ditto len mcluskey. corbyn wanted to vote for it until PLP revolted. i find that all pretty revolting. not my kind of electioneering so much. the message from on high is anti immigrant,2
26/12/2020,en,"RT @MickGreenhough: @uk_rants Brexit done. Now we need to sort out the Police, Judiciary, Immigration, Education, BBC, Climate change zealo…",0
01/01/2020,en,@dw2essex @MaximilianJans2 @Femi_Sorry And sending much of that money back. We the tax payers now have to support jobless UK citizens thanks to this low skill immigration. I bet the welfare bill for those made jobless aren't counted in the figures.,0
21/01/2016,en,#News MSPs hit out at UK Immigration Bill: MSPs call on UK government to withdraw its Immigration Bill… https://t.co/GzvWQKe7CO #Stiri,2
20/06/2017,en,@DisneySorceror eu do not control immigration - see UK government immigration bills,2
29/12/2020,en,@Lawrence He was paying more attention to the immigration talking points for BrExit,2
26/12/2020,en,@GoodwinMJ So why over 50 years did UK governments do nothing to control non-EU immigration? Brexit voters may THINK leaving the EU is the solution to their problems but they are wrong,2
25/11/2020,en,"@GiulianoVivaldi @KevinSmith127 @RDHale_ @skwawkbox @KevinSmith127
.
Link to full list of MP's votes re-Windrush im… https://t.co/RyXnWkHLKh",2
31/10/2020,en,"Two #Brexit deadlines today, both will come...and go:

1. EU's informal deadline for reaching a ""comprehensive"" deal with the UK

2. UK deadline for responding to the EU's letter initiating a formal legal challenge over the UK Immigration Bill",2
17/12/2020,en,"Many employers do not understand immigration status documents. Faced with fines for getting it wrong, they are afraid to employ refugees and other non-EU migrants. Brexit will only exacerbate the situation, as it will no longer be clear to employers which EU migrants have the",2
13/12/2020,en,"@BBCPolitics @BBCNews Is this about trade or immigration? Because I’m pretty sure people voted Brexit for immigration control, I don’t remember anyone arguing about fish after the referendum.",2
28/10/2020,en,Talking to a friend in local authority  #brexit impact on our #socialcare system is going to be catastrophic - salary &amp; skills occupations of care roles threshold are below the levels required for immigration sponsorship under new UK employment rules. #brexitimpact #immigration,2
29/11/2020,en,"@20ThousandFeet @The_ChrisShaw If you have only a UK passport, the rule is as stated,in other words,brexit makes you a 3rd country tourist within EU.The article mentions residents instead of citizens.EU27 citizens who are residents in UK,are NOT bound by EU immigration, because freedom of movement for life.",2
27/06/2020,en,@Tom28513893 In Ancient Rome the #Establishment had the Colosseum to distract the plebs #Tories have #RealityTV but when the shit hits the fan they know how to whip up the mob to avoid responsibility! #Brexit #Immigration #BasicIncome #ToryBritain #NotMovingOnTillDomHasGone https://t.co/pVQhF1HRe9,1
01/05/2020,en,"Backing for immigration hits 40-year high | Relocate magazine  Patrick English of the University of Exeter, says there has been a collapse in anti-immigrant hostility since the 2016 Brexit Referundum and a more positivie attitude towards migrants. #brexit https://t.co/Pvlunc2BaS https://t.co/AnxHgnjmLD",2
10/12/2019,en,@Sabir24161 No surprise at all. Not everyone who voted #brexit was a racist but every racist voted Brexit. Tories play the same card too when it suits them re immigration. Misinformed and frankly ignorant people.,1
24/12/2020,en,"@BasedHoopart @IanCornwell6 @KlinkeStu @acgrayling Calling your disgusting attitude out for what it is isn't virtue signalling. I would actually agree for the most part, however, my guess is you haven't been listening to those working class who voted for Brexit.

Ask them how those liberal immigration policies worked for them.",1
01/07/2020,en,"@WoodcraftSteve @theAliceRoberts Insane to stop our own free movement.Illegal immigration was always illegal.They ignored other law and will ignore this new legislation. Resource to police and counter was always answer to that,not another bill.This time the continent will be waving them through to (nonEU) UK.",1
14/06/2017,en,"EU Immigration has always been controlled, but European Directive 2004/38 never enforced in the UK #brexitshambles https://t.co/aH5Li35BMI",1
28/01/2021,en,@Glostermeteor @btharris93 Probably electorally smart because in general leaving the EU = losing issue and immigration/Islam = winning issue for the Europopulists. Support for leaving the EU really crashed in Western European countries post-Brexit.,0
02/09/2021,en,"Patrick Gallen, @GrantThorntonNI highlights the 'complexities of post #Brexit immigration' and the key areas organi… https://t.co/ISvREIlGyo",2
14/11/2019,en,"#BBCqt

If #Scotland needs incoming workers

Why does @jamesclevery feel immigration should come down

The only entertaining aspect of reducing immigration, is the gammons who want it will be having younger #brexit fans wiping their @r$es in the next few years",1
27/12/2020,en,Great news for #brexit ers! EU immigration down to 58K this year. The bad news for them is that other immigration has exploded and doubled according to the FT. The trouble with that is they eventually bring their families thereby increasing immigration exponentially.,1
10/11/2020,en,"@dontbrexitfixit @GiselaStuart Andrew, this is how she listens, engages and responds. She is a back stabbing hypocr… https://t.co/Fjif6Ii755",1
26/12/2017,en,"This is my father.

He comes from France to visit me every 3 months since I moved to the UK in 2013.
According to #Brexit #ImmigrationBill, he won't be able to do so after #BrexitDay as he doesn't have a passport.
He's my only family.
Thanks Brexiters. Merry Xmas https://t.co/fLMzLSQh9O",1
18/05/2020,en,UK debates post-Brexit immigration bill https://t.co/b5OxjKm56Z https://t.co/qvWPLJhWMt,2
20/06/2018,en,"@iancollinsuk @Bonn1eGreer @CharlieSeaWolf @realDonaldTrump Bill Clinton 1995 - same speech on immigration. 2014 Obama cages. Western taxpayers have been robbed by NGOs, Charities &amp; foundations that deal with the processing of illegals. I don't understand why there are so many America and Trump haters in the UK. Do you Ian?",2
10/03/2018,en,"@RemainiacsCast no, how wrong can you be. They are saying UK companies, are using the rules to IMPORT workers to Purposely undercut local staff. 
they have said we need immigration, they have said we love immigrants.

Report the truth and maybe people will take you more seriously.",2
24/01/2021,en,"@swimtwobirds @ElenaAdaal @DarranMarshall The stuff Nigel Farage did was awful, and actually put a lot of swing voters off brexit, which is why he was kept away from the campaign as much as possible. He wasn't Vote Leave and he certainly isn't this government. That being said, discussing immigration is not racist.",2
06/09/2017,en,"UK, highly skilled workers will come with such an immigration policy? Not me! #brexitshambles #empireofevil https://t.co/AH6CAw23IP",2
13/09/2020,en,"Concerned about your multinational employees following #Brexit? 

Find out more ➡️ https://t.co/7qZ4bJGywW

#visas #immigration https://t.co/mVanDQaFwM",2
07/09/2020,en,"Wigmore stated that he believes that the propaganda techniques of the Nazi's were 'very clever'. 

He also confirmed that exploiting voters concerns about immigration was central to their campaign during the #Brexit referendum. https://t.co/8fy8VIT1bm",2
15/12/2018,en,"@Wolfiesmom @Jedi27297555 Racism is ugly. This is not the reason we don’t want illegal immigration. It’s the bad side affects; drugs, child trafficking &amp; prostitution, disease, &amp; our tax payers money flipping the bill for Welfare. 

Also, too much migration is a problem. Go look at France, UK &amp; Sweden.",0
29/11/2019,en,@jeremycorbyn This is why #Brexit should be done. Stop terrorists from entering your country. Secure your borders. Look into your immigration laws and see if there are lapses. Protect your citizens.,0
22/12/2020,en,"@cstross He can't win a GE unless he supports #RejoinEU
Brexit enthusiasts are either rich or dumb nationalists who are anti immigration bigots. To cleave tis group away he will alienate the Pro EU internationalists.
I won't vote for BNP whatever clothes it wears",1
27/01/2021,en,"#BorisJohnson #brexit #voteleave #conservatives #ToryScum #tory #torylies @BorisJohnson @michaelgove @Jacob_Rees_Mogg: IMMIGRATION FROM OUTSIDE THE EU IS UP!!

(@uklabour @Keir_Starmer #keirstarmer are just #torybutinred #redtory) 

#rejoin #remain #RemainersWereRight https://t.co/KD84EJXnuO",2
02/12/2020,en,.@YvetteCooperMP We voted for Brexit because of immigration - it's supposed to be HARDER for ALL immigrants to get into this country!!!! Why don't you put the UK citizens first???????!!!!!! Fed up with this!!! @CPhilpOfficial https://t.co/x336lleNtl,0
18/05/2020,en,"Remember #PritiPatel and her heroic role as #HomeSecretary during the first wave of #CoronavirusUK crisis?

No, neither do I. 

Here she is with more racist #NHS destroying #Tory  policy ...

Points-based UK immigration bill passes initial Commons stage

https://t.co/N68VZvtrOx",2
01/03/2020,en,#illustration for today’s @ObserverUK #comment on whether a nation can be both open and in control #art #design #artistsoninstagram #openess #borders #immigration #britain #brexit #future #past #eu #europe #borisjohnson #editorial #people #checks #balances https://t.co/0V84PiHN7t,2
13/04/2020,en,"1/3 One of the big issues about #Brexit is the impact on immigration &amp; how it will affect the workforce of @NHSuk. Now, in the face of #COVID19, the #PrimeMinister has benefited from the skills of 2 #nurses who immigrated to the #uk. Hear what he said:

https://t.co/ONwpU6HNFo",2
28/06/2020,en,"It is time to end the living nightmare of indefinite immigration detention 

The Immigration Bill is back in Parliament on TUESDAY so we need to be fast 

&gt;&gt;&gt; Call on your MP to join the growing calls for a time limit TODAY via @DetentionAction 

https://t.co/LFAGwbc4m7 https://t.co/datCq0uOsE",2
03/07/2020,en,"@TheDouglas1 @piersmorgan For such supposedly intelligent people #Johnson so easily fooled them all and they in turn fuelled the #Brexit morons #immigration racists 
Too little too late #sixtysixthousanddead",1
02/12/2020,en,What will happen to immigration in the UK after Brexit? https://t.co/TPFQ8zMPbL [@Independent],2
19/05/2020,en,Points-based UK immigration bill passes initial Commons stage https://t.co/37xh0Et2L5,2
29/03/2018,en,"'Scottish farmers, for example, want to see a new immigration category for temporary agricultural workers' 
#BrexitShambles 
https://t.co/3p5kxrNJzE",2
22/05/2020,en,"Dear #Britain #UK, these are the #immigration figures for Australia &amp; Country of Origin. Australian points system is what you want? This is what you will get. 25 million population, X3 for you, do the projection maths. #Brexit @pritipatel @BorisJohnson @Nigel_Farage #changingface https://t.co/K1DBmzAfbM",2
27/12/2020,en,"@MountainAsh2020 @JamesJWYork Brexit nothing to do with xenophobia.

It's about controlling immigration, not stopping it.

If it had been about xenophobia, there wouldn't have been the settlement scheme, period.",0
15/11/2019,en,What would be used to scare #Brits into voting for #ToryCons at the upcoming #GE2019? #MSM already reporting a member of isis has been arrested at the airport. 2. #Immigration. 3. Get #Brexit done. 4. #JeremyCorbyn is terrorist sympathiser. 5. #BillionaireXit 6. #Russia. #GTTO https://t.co/hOsds04CuT,2
22/05/2020,en,@oliver_lane @Nigel_Farage @pritipatel @BorisJohnson @BorisJohnson was SUPPOSED to be tough on immigration. Hence the whole damn #BREXIT thing. WHY does every major political party ignore the populace on immigration? Brits want LESS IMMIGRATION and I dare say they want NO ILLEGAL migration.,0
26/01/2021,en,@JackDromeyMP @irishinbritain And on RTE pre-referendum there was a voxpop where 1950s Irish immigrants said we needed Brexit to stop immigration! I’m here 15 years &amp; preparing to move home from Essex. Sad times.,1
20/01/2021,en,"@lurucinali @B1EMW My friends in the older groups all voted for remain, I found it was the younger people I knew in their late 20's that wanted Brexit, and it seemed mainly based on immigration.",2
05/03/2020,en,"Immigration Bill published:
The UK has created a new status for EU citizens and they have until summer 2021 to apply for it or suffer unknown consequences. This bill will remove their existing rights &amp; with that the safety net for those who have yet to acquire the new status.

1/ https://t.co/ZC8hPgWNYr",2
11/12/2020,en,Certification of Human Rights Claims https://t.co/bQBaV1iNX0 #Visa #Immigration #HumanRights #Brexit #Visas https://t.co/7WkItis1sR,2
11/08/2020,en,"@pritipatel This is a face saving statement from this failed government @BorisJohnson @RishiSunak 
Failed to save 60,000 #Coronavirus victims 
Failing to control #immigration 
Not good enough and not what the 52% voted for #Brexit @Nigel_Farage @MPIainDS https://t.co/zPb6GX4C8a",1
08/12/2020,en,"@carolecadwalla Moronic tweet

'Stop immigration - IT ISNT STOPPING

Reject Common Market - BREXIT HAPPENED BECAUSE THEY TOOK AWAY THE ""COMMON MARKET""

Make Britain great again - IT WAS ALWAYS ""GREAT""

Scrap overseas aid - IT ISNT BEING SCRAPPED",2
28/11/2020,en,"@BorisJohnson @IvanDuque @COP26 Stop with the appeasing green crap your priority should be sorting out the economy first, Brexit, immigration at this point in time most the country is against you and your mad scientists try sorting that you are #disappointing the nation",1
30/01/2021,en,"@ThCollierPerles They kind of do, especially things like Brexit, anti-immigration policy and not working with our allies multi-laterally. 

Nothing wrong with patriotism which usually gets conflated with the two.",2
16/01/2021,en,@Plac1dCasual @MrPaulQuinn63 @CelticFC @ACSOMPOD Tbh there are a lot of external threats now as well as our own fuckups. Sevco are better. Immigration rules are changing - will we still be able to buy cheap foreign players to sell on? EPL clubs now scouting more in Scotland since Brexit. Bayern already nicked 2 of ours. Etc,0
07/10/2020,en,@MrHarryCole @BrexitDeal The #British government must stop illegal immigrants entering the #UK immediately! They also promised to control overall immigration into the UK after #Brexit Please sign and retweet this Petition to get it into Parliament for a full and proper debate https://t.co/DipIyG2aOu,0
01/12/2020,en,"Check out my interview with @ProSyn on #Brexit #Biden2020 #populism #immigration and of course my new book, ""Them and Us: How immigrants and locals can thrive together"".  https://t.co/NMnndFVCsH",2
25/02/2020,en,Boris Johnson's post #brexit immigration plan will devastate the Scottish economy says a report by the @FSB_Scotland #bbcgms  https://t.co/LkHhGnL8CV,2
06/12/2020,en,RT @joncstone: David Blunkett – Brought in bill to cut benefits for asylum seekers and then take their children away into care once they be…,2
21/09/2018,en,"There were ways in which the brutal dilemmas of Brexit could have been better navigated,. As for unlimited immigration has she forgotten the 3 month rule which UK never implemented. #BrexitShambles
https://t.co/gp6VdKvIIu",1
06/12/2019,en,@bbclaurak Definitely sounded like 'people of talent'.  'Talent' is a word that #Boris uses frequently when he talks about post-#Brexit opportunities thru a points-based system of immigration.  Move along!  Nothing to see here  .......!,1
29/01/2019,en,"@BritishInEurope Where is this even going? I’m lost. UK hasn’t left EU yet, or did I miss something? Why does anyone need an Immigration Bill at this precise time? 🤔",1
19/05/2020,en,Points-based UK immigration bill passes initial Commons stage https://t.co/PlHH9EeXTm,2
03/01/2020,en,"So clearly you can only support #Brexit if 
1. You're so wildly bigoted or out of touch with reality that you think it'll do anything positive for sovereignty or immigration (daily express reader)
2. Political advantages (tory politician)
3. You make sh1t loads of money from it",1
16/04/2020,en,Mass immigration must end now! This pandemic has proved it beyond any doubt! Especially as we are an Island this should never have hit our shaws if there was no immigration! This is not about racism it's about the survival of the human race! This is why #Brexit must happen!🇬🇧🤓,0
14/12/2020,en,"For liberals, #Brexit is a hard lesson in the politics of resentment | @NesrineMalik #immigration https://t.co/R6plG3nGMG",2
20/10/2020,en,"Fixed it for you Z:

I just voted for an amendment to the Immigration Bill that would have guaranteed unsafe &amp; illegal routes for unaccompanied child refugees to be reunited with their families in the UK by people traffickers.

The Conservatives voted it down.

I am useless. https://t.co/QVvBMz1DOM",2
09/12/2020,en,"@estherk_k You're a smart women but not looking closely enough here.
They gave been quietly putting in place many people &amp; landmarks they wish to achieve. All while dealing with a totally unforseen emergency. Brexit
Immigration, constitution, boundaries, government reform, voter ID +++",2
02/06/2021,en,"🚨🇪🇺🇬🇧🤔🤔🤔🇪🇺🇬🇧🚨NEW: post #brexit immigration rules are shaping up to kill the au pair industry - on which 45,000 work… https://t.co/cD6b4ms4Aq",2
13/12/2020,en,@nickshuttle @1_lindsee @Aiannucci I'm saying the key issue that was big enough to result in people voting for Brexit was immigration. You responded with some irrelevant  claims about foreigners who work in the UK. It's got nothing at all to do with my point.,2
27/05/2020,en,"FREE REVIEW
Tax saving, Residential rights, Business, Trust, Will, Pension, Investment, Immigration, Company formation, Cyprus, EU, UK

#Brexit #WorkingAbroad #Expats #LivingAndWorkingAbroad #Proactpartnership #london #UK #EUexpat https://t.co/RPGxTrm8F1 https://t.co/BxxZLPhfio",2
05/07/2020,en,"The whole Europe citizens fear of #British with their #COVID19 huge death statistics, as #UK tried to soften Merkel for a better #Brexit deal, but using illness to punish countries for economic situation amd high UK immigration numbers?! 🙄 Rather #pathetic
#UK morals diving deep https://t.co/TrIHUO50du",2
22/01/2019,en,"Nasar is dying. He was refused a lifesaving heart transplant due to his immigration status. 
Nasar was handed his first bill for £16,000 on NYE, days after he was told he would probably die within a month. This is the #HostileEnvironment https://t.co/oVWzGwaKH4",2
20/02/2020,en,"Credible economic analysis, as always, from @RichardJMurphy shining a light on the ludicrous #immigration policy of #Brexit from @patel4witham Long term impact will be disastrous. #EpicFail https://t.co/O58GWPPfG8",1
19/01/2021,en,Found a picture of @JulieMarsonMP #EastHerts #Hertford #BishopsStortford #Tories #Brexit #Immigration https://t.co/HiAf05EZPW,2
01/01/2020,en,"The local Mp @NatalieElphicke where a lot migrants land, is a #Brexit fan
Tory supporters in Dover and Deal.. you are too funny..😂😂😂

Britain’s imminent departure from EU causing surge in dangerous channel crossings, immigration officers’ union warns https://t.co/bbFnkXE2Hf",2
03/01/2021,en,"“On issues from Brexit to Black Lives Matter, from inequality to immigration, both Labour and the Tories make pronouncements with half an eye on the response in red wall constituencies. This focus, though, is both to misunderstand the red wall and to misjudge the working class”",2
10/12/2020,en,@BorisJohnson Most people voted Brexit to control Immigration not to be force fed with chlorinated chicken from US .,0
05/02/2020,en,"Our experts explore the impact of #Brexit for organisations and share their insights into how businesses should approach immigration, social security and global mobility.",2
29/11/2020,en,"@therin_peter @Salajayne I voted tory ,but I promise nothing the next election ,depends on the next 3 years ,brexit ,whether boris caves in and surrenders our fishing grounds ,illegal immigration,tories need to realise do what you promised or face the voters wrath",0
03/10/2020,en,@vivphil3 The #British government must stop illegal immigrants entering the #UK immediately! They also promised to control overall immigration into the UK after #Brexit Please sign and retweet this Petition to get it into Parliament for a full and proper debate https://t.co/DipIyG2aOu,0
10/07/2020,en,"@Bigmouth_86 @SurreyHeathLDs @EmmaKennedy What with immigration rules and blue passports and so on, etc, und so weiter, and other reasons for #Brexit given by the #Nastiz, the #Tories must have hauled in the largest shoal of red herring ever discovered - a quota-busting mega-shoal",1
03/02/2020,en,"Hull law firm @wslegal adds experienced immigration solicitor to its team. #businessliveuk #hullbusiness #immigration #brexit
https://t.co/ejZYph1i6e",2
15/02/2019,en,"@GregHands It is deeply irresponsible to push through an immigration bill, filled with sweeping Henry VIII powers, to remove the legal basis of the immigration status of 3.6m EU citizens without securing an interim status for those who have not yet successfully applied for Settled Status.",1
03/02/2020,en,"So Brexit has happened, what now for employers?  Now is the time to ensure your house is in order before the immigration system changes in 2021. Our immigration workshops are running this month at our Gatwick offices https://t.co/pbqPykFsaY #recruitment #hr #brexit #immigration https://t.co/Bcj1nDsBiU",2
19/05/2020,en,"@DavidLammy To win back the white working class vote adopt this immagation policy

We want the brightest and the best and a lot less
#Brexit was referendum on immigration
The last election was a vote for #Brexit
Heed these words
The will of the white working class will triumph!",0
22/09/2020,en,The latest The UK Visas &amp; Immigration Daily! https://t.co/QRdTpH2LYi Thanks to @AoMRC @g_webcasters @UKVisaSolicitor #uk #brexit,2
30/11/2020,en,"RT @SloughForEU: Britain's new immigration bill doesn't just repeal EU citizens’ right to work and live in UK, or British nationals’ right…",0
30/12/2020,en,@Kevin_Maguire @ThatTimWalker Can @MirrorPolitics remind everyone that immigration which let’s face it was the reason for Brexit is up. Over 300k net. @LeaveEUOfficial @LeaveMnsLeave @Conservatives,1
07/01/2020,en,"Ask a Brexiteers “In 2021 If immigration is not dramatically reduced, EU fishermen can still fish in our waters and Turkey does not join the EU will they feel lied to and betrayed?” - They struggle to admit this. #Brexit #BrexitJohnson https://t.co/XmNHlNUxGZ",0
14/01/2020,en,"“Our tabloids constantly screamed about immigration, with at least 30 negative front-page splashes in the Daily Mail in the six months leading up to the EU Referendum, and 15 in the Sun. This was the real #ProjectFear.”

#Brexit 

 https://t.co/nsyYznV0Du",2
16/08/2020,en,@AnEnglishHeaven @MailOnline The #UK government must stop the entry of ALL illegal immigrants entering the UK. They also promised to control overall immigration into the UK after #Brexit Please sign and retweet this Petition to enable us to get it into Parliament for a full debate. https://t.co/DipIyGjMd4,0
23/11/2016,en,"#BrexitShambles and dont forget the £350M/week….

Brexiteers - you’ve done  a great job, now crash the economy to control immigration https://t.co/PB7gMZhraJ",1
02/01/2021,en,@docrussjackson @msjanebond007 This is an excellent article.  Bottom line is that college educated professionals in london want an increase in immigration and working class in the red wall want less.  Brexit was the choice of most who want low immigration https://t.co/CqiTeQPtk8,2
28/01/2019,en,"Make no mistake. @UKLabour dithering over this #ImmigrationBill is symptomatic of #Labour (old &amp; new) ambivalent position on #immigration, #Freemovement &amp; #asylum over my 20 years living in the UK.",0
27/12/2019,en,"I love films like ""The Golden Dream"" and ""Mediterrenea"".
I wish anti-immigration types would watch such films and, dare I hope, develop something akin to empathy..... 😔😞#education
#Brexit",1
10/03/2018,en,UK facing legal action over immigration exemption in DP bill https://t.co/GVMz5vcLm9 https://t.co/fbM5xnQHrE,2
23/02/2017,en,This is the beginning of a new twist to the immigration story. See how this unfolds #BrexitShambles https://t.co/MQJXiy123U,2
21/12/2020,en,@RealCandaceO @FrogsRevenge Brexit was not fought over globalization it was mainly to do with immigration and Europe constantly meddling in uk affairs,0
28/12/2020,en,"@Hutchy_HCAFC But sovereignty and immigration won’t change, this has been the point I’ve been trying to hammer home for four years. We already use a points based system and we are already sovereign, so what was the point of Brexit?!",1
24/01/2021,en,"@indiatwiter @dws867 @afneil Not sure what your immigration point is. Scotland would be glad of more immigrants.

Personally I didn't think the downsides of Brexit were worth it but I can see more potential upsides for Scexit than there was for Brexit, particularly politically in terms of control.",0
11/12/2020,en,"@DBFole13 They are deliberately trying to conflate no deal Brexit with the Australlian style points immigration system, thinking it will play better with the public. Straight out the Cummings playbook this shite.",1
21/02/2020,en,"#Immigration rules post- #Brexit could fuel modern #slavery, say charities 

#UK

https://t.co/xqcdR9oWdt",2
19/02/2020,en,"The British Government has announced new immigration rules for EU workers in light of Brexit. This new points-based system will be implemented by the end of this year.
Read more: https://t.co/eZfSB3yRrZ
#immigration #brexit",2
25/11/2020,en,"@Michael31146154 @JohnGalvinBK @LindseyGrahamSC Explain why that is the case. I've asked many people why Brexit is a good idea and so far the reasons tend to be 'so we can decide our own laws' (they can't name one EU law) and it'll stop immigration (it won't/cant'). Give it a crack, I'm guessing you'll say it's about migration",1
11/01/2021,en,"@anboa4 @MickvanNergens @UkSophism Farage is an old school Powellite, a vicious bigot. Brexit provided him and the Tory party the cover they needed for their long held views on immigration. There is, of course, an open and honest debate to be had on immigration but the EU is largely irrelevant and they knew it.",1
05/12/2020,en,"This is from last year! Is there a recent poll?
I agree it depends on how it is phrased! Brexit supporters wanted to stop ""uncontrolled"" immigration, they didn't understand what they are loosing as shown by recent articles in Telegraph &amp; Mail who are guilty of misleading them. https://t.co/Bxlfd45cpE",1
12/06/2020,en,Take action to bring families together - support this ammendment to the UK gov immigration bill. https://t.co/5C8d6J0IaV,2
31/01/2019,en,"'The idea that my constituents are not skilled because they don't earn over £30,000 is frankly insulting.' Great speech @jessphillips #ImmigrationBill https://t.co/JWi8ychGwv",2
23/10/2020,en,HRZone: How to ensure your business is Brexit ready for the new immigration system: https://t.co/rQvCIvH2P3 #brexit #immigration #Hr https://t.co/c9ThZUY9gq,2
22/01/2021,en,@ComradeHirst @FatherTyne Brexit was won on immigration.,2
18/08/2020,en,"The UK has finally revealed the #newBritishpassport after #Brexit. 

What do you think of it? 

https://t.co/1v6vJti7Ub via @iam_immigration",2
19/05/2020,en,"The Immigration Bill passed its second reading in the House of Commons yesterday, paving the way for the implementation of a new regime from 1 January 2021. Is your business ready? We can assist in future proofing continuity of your business: https://t.co/8lwzKoUN18 #brexit https://t.co/26ocXBNRZ1",2
30/12/2020,en,"Brexit was about immigration and sovereignty. Anything else you read is spin, from one side or the other.

If the deal delivers on ending freedom of movement and returning sovereignty to parliament - which it does - then it has fulfilled the mandate.",0
08/10/2020,en,OPINION: Britons living in Europe will be locked out of UK by 'inhumane' immigration bill #brexitshambles https://t.co/kv8DP4auiv,2
20/01/2016,en,UK government's migration bill will hit many industries: including manufacturing. https://t.co/DRvzdw4uTX #immigration,2
18/12/2019,en,Britain's Relationship with Immigration has Lessons for the International Community #Brexit #Election2019 #Immigration #Age https://t.co/b8aALaNehc https://t.co/CloAO7UcFF,2
01/11/2020,en,"@JuliaHB1 @talkRADIO @TiceRichard @Nigel_Farage Make the @Conservatives think, watch them change tack when the mood swings against them.

Just like they did on immigration and #brexit.",1
28/03/2019,en,''Home Office has “utterly failed” in its responsibility to oversee the safe and humane detention of people in the UK. MPs call for an end to indefinite detention and a maximum 28-day time limit''. https://t.co/RQT94Rhvpq #Time4aTimeLimit  #EndIndefiniteDetention #ImmigrationBill https://t.co/OPSTuAspeQ,2
04/12/2020,en,"Priti, more bullshit. Be honest our Conservative Government is guilty of encouraging these hoards to our shores. On Brexit and Immigration we have been mislead and openly lied to. https://t.co/rRJQtlOHPz",1
15/11/2019,en,Given that freedom of movement was a big factor in the #Brexit referendum it is staggering that our Prime Minister doesn't understand that EU migration is not the main driver of the net immigration figures. https://t.co/FqnKfRZM9X,1
13/02/2019,en,"Interesting graph shows significant shift in patterns of migration into the UK.

What kind of impact might the #ImmigrationBill have?

Data by @ONS.

#Brexit #immigration https://t.co/mXJyEBRAmn",2
12/01/2021,en,"@HeleneBismarck Fascinating takes on what influenced Brexit.
Immigration. Specifically :the fact that 'the British were far more generous than Germany' in allowing in large-scale migration from Eastern Europe (at a time when other countries limited it severely).",2
16/10/2020,en,"@RishiSunak All survivors of modern slavery in the UK deserve the support they need to rebuild their lives. Will you to support Clause 12 of the Immigration and Social Security Bill during Monday’s critical vote, ensuring EEA survivors receive at least 12 months of support?",2
30/05/2017,en,"@RoyLilley It's economy, big society / integration and some immigration. Public services in reasonable shape, no #brexitshambles neither",0
21/01/2016,en,MSPs hit out at UK Immigration Bill in #Uncategorized published on https://t.co/z1HHr2jCGY https://t.co/GAmMjKM9FK,2
30/06/2020,en,"#ImmigrationBill is primarily about: 
- ending freedom of movement of EU citizens *into* the UK (without putting in place any protections);
- giving the Home Secretary a blank cheque for developing a new immigration system (this also relates wider questions beyond EU citizens)",2
25/01/2021,en,"@LeaveEUOfficial Whats wrong with our PM &amp; Ho,me Secretary - immigration &amp; defunding the BBC were the other main reasons after Brexit that Boris was voted in for !",2
17/12/2020,en,"@sazmeister88 A grown-up Labour that educates the truth that nationalism is not the answer, immigration was not the problem neoliberalism was, which renounces Brexit for the right-wing con it is, and commits to PR and working with Lib Dems would be our saviour. At the moment we don't have that",2
21/05/2020,en,Listening to @MaryCAtkinson discussing the minimum income requirements on a @JCWI_UK webinar. It is so important that we carry on fighting against it as the immigration bill continues its passage through parliament. MIR is a purely discriminatory policy which rips families apart.,2
25/01/2021,en,"Casely-Hayford says to see _British Library_ (2014) in person is intensely moving; Shonibare says he doesn't understand reasons for xenophobia shown in Brexit, makeup of island is always already global; names of immigrants on spines of books but also those opposed to immigration.",2
04/11/2020,en,"In @HouseofCommons, @kevin_j_foster has started the debate on the immigration bill and the future of family reunion after the UK leaves the Dublin System. Watch live here: https://t.co/4Z9BajzbC3",2
19/05/2020,en,Tories have maj of 80 but bill passed passed by 99 votes.Obvs can’t expect Tory MPs to have an independent brain or conscience but surely all others should have opposed it?Who else didn’t? &amp;why?Points-based UK immigration bill passes initial Commons stage https://t.co/Hs5RqVJMsX,1
27/01/2021,en,"Post-Brexit immigration system risks ‘alarming’ shortfall in care staff, NHS leaders warn https://t.co/WiZYkpzi8F",2
13/03/2020,en,"@guyverhofstadt Oh look, Guy is trying to blame someone else again! It is YOUR fault Guy (The EU), yet again you were slow to act and your immigration policy is a laughing stock around the world! I'm so happy we have left!!! #Brexit",0
25/01/2021,en,"@atkinsor @YeovilVoter To go from the EU to EFTA/EEA however was not a respectable reason to vote leave, as it was ruled out by the leave campaigns reasons for brexit (immigration /faux sovereignty). FTA to EFTA/EEA is positive, but its not brexit. Anyone who wanted that, shouldn't have voted leave.",2
15/12/2020,en,"@TaylorTwellman Not likely to be the EPL w Brexit's tighter immigration rules on Jan 1. Could be smart for MLS, LigaMX. But prob we'll see most action in Spain, Germany, Italy, Netherlands",2
10/03/2020,en,Immigration bill will leave more than 200k jobs unfilled in the #hospitality sector #immigration #Brexit https://t.co/zGw0rSiuk5,2
